img_name,mos,comments
dt98r7ayp9,5.76418733596802,great action capture love the colors and action
8rqi7w2s6w,4.82347059249878,i like the idea but the image is a bit too much motion blur
ixtoz0kngr,4.9535231590271,i like the idea but the light is a bit too much
bm40314ycs,5.11155652999878,i like the idea but the blue is a little too much
odmpzebiei,4.34112024307251,i like the idea but the image is a little too much color
u1qgbtx4yk,4.9639630317688,i like the idea but the image is a bit too dark
ihgjr7xd1b,6.53330659866333,i like the idea but the colors are a bit too much
xju29n1v35,6.10969686508179,i like the idea but the image is a bit too dark
vyxmfzz09z,5.14402914047241,i like the idea but the image is a little too dark
ohbdtobd7q,4.87090826034546,i like the idea but the light is a little too much
2ab4q8duu0,5.19110822677612,i m not sure about the colors but the image is a bit too much
z8l093w953,5.77255010604858,i like the blue tones and blue in this image very nice
zqm83dl6tj,6.42770385742188,i like the idea but the red is a bit too much
09i5em09j6,5.48744773864746,i like the colors but the image is a bit too much
9734ji2pfd,5.17431974411011,i like the idea but the image is a little too dark
ieaxzwv247,5.42720937728882,i like this photo but the green is a bit too much
49sm2x8xmd,4.99274873733521,i like the idea but the light is a bit too much
1p87fgav2a,5.95976781845093,i like the idea but the image is a bit too dark
6oe3ht9gox,5.25735235214233,i like the idea but the blur is a bit too much
6nhszn3ar3,5.75899648666382,i like the idea but the colors are a bit too much
ngfx7fnu0d,5.02953958511353,i like the idea but the image is a little too dark
qpzy4p8bb4,5.10835361480713,great photo colors are really nice great job
jsseqey2j5,5.77524423599243,i like the idea but the image is a little too much contrast
yqffgkai5d,5.51679754257202,i like the colors and the purple in this image very nice
p95nuexri5,5.63367891311646,i like the idea but the image is a bit too blurry
4ygaghi5jp,5.25260782241821,great photo colors are really nice great job
4lnwtfl9uh,4.67335844039917,i like the idea but the image is a bit too blurry
qjpdyk121w,5.37264204025269,i like the idea but the grain is a bit too much
wkdrr5gh52,6.00621557235718,i like the idea but the colors are a bit too much
31r5og1d91,4.91693305969238,i like the colors and the light in this photo very nice
3gkgk6ia7d,4.59972429275513,i love the colors and the <unk>
cf934b1qhy,6.49300718307495,i like the idea but the image is a bit too much contrast
zj9dgdql6j,4.74969530105591,i like the idea but the colors are a bit too much
injpdpgbmr,4.80288505554199,i like the idea but the colors are a bit too much
b6ur91eltl,5.39293050765991,great action capture love the colors and motion in this image very nice capture
wpsfnqzp93,5.25259733200073,i like the idea but the image is a little too much color
maixqic78i,4.94661617279053,i like the idea but the blue is a bit too much
ggxb6ux5lt,4.61587858200073,i like the idea but the white is a bit too much
l6ybcf337g,4.09698724746704,i like the idea but the image is a bit too dark
86zxwjvyg0,6.08826065063477,i like the idea but the image is a bit too much motion blur would have helped it
94yfu5tu4x,4.22598266601563,great photo colors are really nice great job
04fmrvzlcd,5.12830781936646,i like the idea but the image is a little too dark
cpunom62o4,6.22947883605957,<unk>
pu4o4pfb0d,5.47849130630493,great photo colors are really nice great job
lhflbg5dk9,5.0984992980957,i like the idea but the colors are a little too much
saaj2ko4eb,5.70713567733765,great idea but the colors are a little too much
ql7oh2ygh4,5.16126680374146,i like the idea but the image is a bit too dark
497w4ghx90,4.36176061630249,a bit too dark in my opinion but nice idea
90o1fww484,5.15784406661987,very nice capture love the colors and the softness in this image very nice
jxzxumvnkk,4.38607597351074,i like the idea but the image is a little too much light
n6gugmvxkb,5.2484450340271,i like the idea but the image is a bit too much noise
34fj8q1yml,6.00684976577759,i like the idea but the grain is a bit too much
y6zwaunt56,5.60525560379028,i like the idea but the green is a little too much
5z3hwizala,5.75251054763794,great photo colors are really nice great job
golyhubm2b,6.0311164855957,i like the idea but the image is a little too blurry
74ej9ir6m7,5.30047655105591,i like the idea but the colors are a little too much
tc196gosk1,4.67708015441895,i like the idea but the blur is a bit too much
cp5g6jbtlu,4.58988046646118,i like the idea but the image is a little too much color
v6g8s00pn2,5.71455526351929,i like the idea but the light is a bit too dark
e6yqx8823m,3.90920639038086,i like the idea but the image is a bit too dark
lxkvf4cu1b,5.54111051559448,i like the idea but the image is a bit too much color
39b3cyzomg,6.00096321105957,i like the idea but the light is a bit too much
il3yyuku60,5.32268762588501,i like the idea but the colors are a little too much
ljaz3rb7kk,4.07027626037598,i like the idea but the light is a bit too much
64l2iwc4os,4.9804310798645,i like the idea but the image is a bit too blurry
w9cpu3ilh0,4.74085807800293,i like the use of light and dark in this image very nice
xgbwl1ha62,5.50162744522095,i like the idea but the image is a little too blurry
kkoqgfy05g,5.89583730697632,i like the idea but the image is a little too dark
uq441srzrj,5.34913492202759,great capture love the detail and color in this image very nice
0smvck2swm,5.34988403320313,great photo colors are really nice great job
07ercqy6gb,5.46073532104492,i like the idea but the image is a little too much contrast
5j5v4iaegs,4.90534400939941,i like the idea but the image is a bit too dark
bd1n1nwwn7,5.37576293945313,i love the motion blur in this photo very nice
4to3m77bhr,5.36195421218872,i like the idea but the light is a bit too dark
x3zj37l3bd,4.66846132278442,i like the idea but the colors are a bit too much
19lqnf257v,5.50534391403198,i like the idea but the light is a little too much
3v5fym7bd0,4.8763599395752,i like the idea but the light is a bit too much
vvdgq9hd0h,6.04242706298828,i like the idea but the image is a bit too dark
xb1bl1ooej,5.2863655090332,i like the idea but the light is a bit too dark
g2csytlv2y,4.8841814994812,great capture love the colors and motion blur in this image very nice
d6kaox5to6,4.57622385025024,i like the idea but the colors are a little too much
jlczpe4we9,4.78872632980347,i like the idea but the image is a little too blurry
pnidwi4trd,6.19413757324219,great photo colors are really nice great job
uai0tgs0rx,5.43209314346314,i like the idea but the image is a little too dark
wkf4k6q8ba,5.10219812393189,i like the colors and the motion blur in this photo very nice
o9axxeszye,5.33992528915405,i like the idea but the image is a bit too blurry
qbg307ig8d,5.62995338439941,i love the colors and the light in this image very nice
5h6wd5mhaz,5.64537954330444,i like the idea but the colors are a bit too much
ysb7lqxmox,3.31858062744141,i like the idea but the image is a bit too dark
fxo5q8zpy9,4.42270851135254,i like the idea but the image is a little too much light
hnh1d2s2wd,6.01568031311035,i like the idea but the image is a bit too much contrast for my taste
uzbmdpug15,4.95046758651733,nice capture love the colors and the <unk>
1cwlik5p7c,5.62996530532837,i like the use of black and white in this image very nice
xudqak8gyn,6.59463453292847,i like the idea but the colors are a little too much
g46rfhlu3r,5.78888368606567,great capture love the colors and motion in the wings very nice
yzrk1wrl1d,5.15753173828125,i like the idea but the image is a bit too blurry
6mn9wb9kll,4.42006158828735,cute but the image is a bit too much contrast
xe9i4zy9ls,4.70521783828735,i like the idea but the light is a bit too dark
nt1b0e2ql1,4.54178762435913,i like the idea but the image is a little too much light
brecr1w4u7,4.37458896636963,i like the idea but the image is a bit too blurry
xhmag52sk9,5.31653833389282,i like the idea but the colors are a bit too much
0a0b7nz3ul,5.60517692565918,i like the idea but the colors are a bit too much
hrpuy2iydx,5.13260889053345,nice capture but the image quality is a little blurry
xwc6tofmru,6.92698478698731,a reasonable use of hdr but not a very engaging photo in my opinion
9t4m630bgs,6.0560622215271,i like the idea but the image is a bit too blurry
u31s5wskrq,4.45061826705933,i like the idea but the image is a bit too dark
ku3ab2ugci,5.35931348800659,i like the idea but the image is a little blurry
6qzfuqgml4,5.29075956344605,i like the idea but the image is a bit too much color
zef0xzxjqo,5.02978372573853,i like the idea but the image is a bit too much color
73111ocqdf,4.25268125534058,this is a nice image but the image is a little too dark for my liking
q8oyos13td,5.4186110496521,great capture love the colors and motion blur in this image very nice
yd7c6pzgv2,5.57650518417358,i m not sure about the grain but the image is a bit too dark
jbx5imahew,5.5965895652771,i like the idea but the image is a bit too much contrast
z87tj02jd4,4.51134824752808,i like the idea but the red is a bit too much
jupu7204es,6.02843523025513,great photo colors are really nice great job
18w57qhveo,3.74178433418274,great capture love the colors in the feathers and the birds is very nice
bjnvyziggo,5.93538331985474,i like the idea but the image is a bit too dark
dks461suyx,5.65514802932739,i like the idea but the image is a bit too much color
1lst5hy6hs,4.94050550460815,i like the idea but the blue is a little too much
sqoul6mz7m,4.49325132369995,i like the idea but the image is a bit too much contrast
qolqp9sy1y,6.13156127929688,i like the idea but the colors are a bit too much
kphexhr2cx,6.27369165420532,i like the idea but the image is a bit too soft
52oaz8nfjj,4.69563484191895,i like the idea but the photo is a bit too much contrast
rtm9f6tn59,5.10323715209961,i like the idea but the colors are a bit too much
7o4q16l4e8,5.21108484268189,i like the blur effect but the image is a bit too much
7zr5r9zx8w,4.54617738723755,i like the idea but the image is a little too dark
pkbdoqphvd,5.67035627365112,i like the idea but the light is a bit too much
xt0gavulyl,4.73205375671387,i like the idea but the blur is a bit too much
j3tpxxvr8v,6.25211715698242,i like the idea but the image is a bit too soft
4ed2hidyrz,5.27177572250366,great capture love the detail and colors in this image very nice
adjqj37q7l,6.34588813781738,i like the idea but the image is a bit too dark
ukeimg9r3p,4.92676877975464,i like the idea but the light is a bit too dark
ndsqp330xc,5.83025789260864,i like the idea but the light is a bit too much
vxhxmvyvqu,4.99830198287964,i like the colors but the image is a bit too much
vp3tx6p2l5,4.93687868118286,i like the idea but the photo is a bit too soft for my taste
7r4vduoi1h,5.31894540786743,i like the idea but the colors are a bit too much
cckz6mi2zz,5.37313222885132,i like the idea but the light is a bit too much
x8rvg698en,5.13287210464478,i like the colors and the light in this image very nice
lmvg3ahorc,5.79257154464722,great photo colors are really nice great job
6v1cn697ok,5.35682058334351,i like the idea but the image is a bit too much color
